datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
10/21/2025 12:00:00 PM,10/21/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,849.687,False
10/21/2025 1:00:00 PM,10/21/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,743.041,False
10/21/2025 2:00:00 PM,10/21/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,655.273,False
10/21/2025 3:00:00 PM,10/21/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,575.189,False
10/21/2025 4:00:00 PM,10/21/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,550.210,False
10/21/2025 5:00:00 PM,10/21/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,558.190,False
10/21/2025 6:00:00 PM,10/21/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,602.362,False
10/21/2025 7:00:00 PM,10/21/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,690.762,False
10/21/2025 8:00:00 PM,10/21/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,816.810,False
10/21/2025 9:00:00 PM,10/21/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,941.304,False
10/21/2025 10:00:00 PM,10/21/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1007.513,False
10/21/2025 11:00:00 PM,10/21/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1022.948,False
10/22/2025 12:00:00 AM,10/21/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,989.655,False
10/22/2025 1:00:00 AM,10/21/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,940.933,False
10/22/2025 2:00:00 AM,10/21/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,881.071,False
10/22/2025 3:00:00 AM,10/21/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,808.750,False
10/22/2025 4:00:00 AM,10/22/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,774.941,False
10/22/2025 5:00:00 AM,10/22/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,747.012,False
10/22/2025 6:00:00 AM,10/22/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,728.100,False
10/22/2025 7:00:00 AM,10/22/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,716.128,False
10/22/2025 8:00:00 AM,10/22/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,727.662,False
10/22/2025 9:00:00 AM,10/22/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,767.599,False
10/22/2025 10:00:00 AM,10/22/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,851.460,False
10/22/2025 11:00:00 AM,10/22/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,891.411,False
10/22/2025 12:00:00 PM,10/22/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,847.074,False
10/22/2025 1:00:00 PM,10/22/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,772.014,False
10/22/2025 2:00:00 PM,10/22/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,651.072,False
10/22/2025 3:00:00 PM,10/22/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,575.866,False
10/22/2025 4:00:00 PM,10/22/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,567.186,False
10/22/2025 5:00:00 PM,10/22/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,612.834,False
10/22/2025 6:00:00 PM,10/22/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,702.140,False
10/22/2025 7:00:00 PM,10/22/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,761.428,False
10/22/2025 8:00:00 PM,10/22/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,810.279,False
10/22/2025 9:00:00 PM,10/22/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,911.262,False
10/22/2025 10:00:00 PM,10/22/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,991.525,False
10/22/2025 11:00:00 PM,10/22/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1016.007,False
10/23/2025 12:00:00 AM,10/22/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,976.095,False
10/23/2025 1:00:00 AM,10/22/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,928.087,False
10/23/2025 2:00:00 AM,10/22/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,863.606,False
10/23/2025 3:00:00 AM,10/22/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,815.932,False
10/23/2025 4:00:00 AM,10/23/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,768.703,False
10/23/2025 5:00:00 AM,10/23/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,744.674,False
10/23/2025 6:00:00 AM,10/23/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,728.624,False
10/23/2025 7:00:00 AM,10/23/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,724.623,False
10/23/2025 8:00:00 AM,10/23/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,733.406,False
10/23/2025 9:00:00 AM,10/23/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,780.163,False
10/23/2025 10:00:00 AM,10/23/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,867.019,False
10/23/2025 11:00:00 AM,10/23/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,911.288,False
10/23/2025 12:00:00 PM,10/23/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,877.293,False
10/23/2025 1:00:00 PM,10/23/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,779.418,False
10/23/2025 2:00:00 PM,10/23/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,747.298,False
10/23/2025 3:00:00 PM,10/23/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,617.999,False
10/23/2025 4:00:00 PM,10/23/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,560.653,False
10/23/2025 5:00:00 PM,10/23/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,578.995,False
10/23/2025 6:00:00 PM,10/23/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,663.102,False
10/23/2025 7:00:00 PM,10/23/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,762.281,False
10/23/2025 8:00:00 PM,10/23/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,849.856,False
10/23/2025 9:00:00 PM,10/23/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,936.624,False
10/23/2025 10:00:00 PM,10/23/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1000.519,False
10/23/2025 11:00:00 PM,10/23/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1008.591,False
10/24/2025 12:00:00 AM,10/23/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,988.950,False
10/24/2025 1:00:00 AM,10/23/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,942.523,False
10/24/2025 2:00:00 AM,10/23/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,879.214,False
10/24/2025 3:00:00 AM,10/23/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,835.825,False
10/24/2025 4:00:00 AM,10/24/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,780.950,False
10/24/2025 5:00:00 AM,10/24/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,757.692,False
10/24/2025 6:00:00 AM,10/24/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,740.659,False
10/24/2025 7:00:00 AM,10/24/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,740.659,False
10/24/2025 8:00:00 AM,10/24/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,755.680,False
10/24/2025 9:00:00 AM,10/24/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,807.897,False
10/24/2025 10:00:00 AM,10/24/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,896.313,False
10/24/2025 11:00:00 AM,10/24/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,928.732,False
10/24/2025 12:00:00 PM,10/24/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,893.941,False
10/24/2025 1:00:00 PM,10/24/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,773.946,False
10/24/2025 2:00:00 PM,10/24/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,660.260,False
10/24/2025 3:00:00 PM,10/24/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,593.324,False
10/24/2025 4:00:00 PM,10/24/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,569.111,False
10/24/2025 5:00:00 PM,10/24/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,589.360,False
10/24/2025 6:00:00 PM,10/24/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,647.887,False
10/24/2025 7:00:00 PM,10/24/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,718.604,False
10/24/2025 8:00:00 PM,10/24/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,808.928,False
10/24/2025 9:00:00 PM,10/24/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,901.720,False
10/24/2025 10:00:00 PM,10/24/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,980.502,False
10/24/2025 11:00:00 PM,10/24/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,992.287,False
10/25/2025 12:00:00 AM,10/24/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,978.070,False
10/25/2025 1:00:00 AM,10/24/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,952.445,False
10/25/2025 2:00:00 AM,10/24/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,906.843,False
10/25/2025 3:00:00 AM,10/24/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,853.551,False
10/25/2025 4:00:00 AM,10/25/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,817.444,False
10/25/2025 5:00:00 AM,10/25/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,787.624,False
10/25/2025 6:00:00 AM,10/25/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,769.065,False
10/25/2025 7:00:00 AM,10/25/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,761.530,False
10/25/2025 8:00:00 AM,10/25/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,764.841,False
10/25/2025 9:00:00 AM,10/25/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,791.988,False
10/25/2025 10:00:00 AM,10/25/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,827.803,False
10/25/2025 11:00:00 AM,10/25/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,866.128,False
10/25/2025 12:00:00 PM,10/25/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,838.554,False
10/25/2025 1:00:00 PM,10/25/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,745.629,False
10/25/2025 2:00:00 PM,10/25/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,641.582,False
10/25/2025 3:00:00 PM,10/25/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,572.635,False
10/25/2025 4:00:00 PM,10/25/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,545.696,False
10/25/2025 5:00:00 PM,10/25/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,532.463,False
10/25/2025 6:00:00 PM,10/25/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,627.607,False
10/25/2025 7:00:00 PM,10/25/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,757.540,False
10/25/2025 8:00:00 PM,10/25/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,834.537,False
10/25/2025 9:00:00 PM,10/25/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,903.702,False
10/25/2025 10:00:00 PM,10/25/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,948.339,False
10/25/2025 11:00:00 PM,10/25/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,960.886,False
10/26/2025 12:00:00 AM,10/25/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,935.399,False
10/26/2025 1:00:00 AM,10/25/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,913.802,False
10/26/2025 2:00:00 AM,10/25/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,874.346,False
10/26/2025 3:00:00 AM,10/25/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,831.942,False
10/26/2025 4:00:00 AM,10/26/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,790.863,False
10/26/2025 5:00:00 AM,10/26/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,766.696,False
10/26/2025 6:00:00 AM,10/26/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,749.795,False
10/26/2025 7:00:00 AM,10/26/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,744.321,False
10/26/2025 8:00:00 AM,10/26/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,747.804,False
10/26/2025 9:00:00 AM,10/26/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,769.407,False
10/26/2025 10:00:00 AM,10/26/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,802.179,False
10/26/2025 11:00:00 AM,10/26/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,829.991,False
10/26/2025 12:00:00 PM,10/26/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,811.513,False
10/26/2025 1:00:00 PM,10/26/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,751.714,False
10/26/2025 2:00:00 PM,10/26/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,685.236,False
10/26/2025 3:00:00 PM,10/26/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,612.632,False
10/26/2025 4:00:00 PM,10/26/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,572.191,False
10/26/2025 5:00:00 PM,10/26/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,560.806,False
10/26/2025 6:00:00 PM,10/26/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,649.464,False
10/26/2025 7:00:00 PM,10/26/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,699.988,False
10/26/2025 8:00:00 PM,10/26/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,799.860,False
10/26/2025 9:00:00 PM,10/26/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,897.532,False
10/26/2025 10:00:00 PM,10/26/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,971.154,False
10/26/2025 11:00:00 PM,10/26/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,980.719,False
10/27/2025 12:00:00 AM,10/26/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,957.565,False
10/27/2025 1:00:00 AM,10/26/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,910.558,False
10/27/2025 2:00:00 AM,10/26/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,861.291,False
10/27/2025 3:00:00 AM,10/26/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,827.875,False
10/27/2025 4:00:00 AM,10/27/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,777.454,False
10/27/2025 5:00:00 AM,10/27/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,752.575,False
10/27/2025 6:00:00 AM,10/27/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,741.574,False
10/27/2025 7:00:00 AM,10/27/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,736.668,False
10/27/2025 8:00:00 AM,10/27/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,759.456,False
10/27/2025 9:00:00 AM,10/27/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,813.379,False
10/27/2025 10:00:00 AM,10/27/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,893.903,False
10/27/2025 11:00:00 AM,10/27/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,963.500,False
10/27/2025 12:00:00 PM,10/27/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,918.112,False
10/27/2025 1:00:00 PM,10/27/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,782.578,False
10/27/2025 2:00:00 PM,10/27/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,677.030,False
10/27/2025 3:00:00 PM,10/27/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,611.031,False
10/27/2025 4:00:00 PM,10/27/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,605.297,False
10/27/2025 5:00:00 PM,10/27/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,628.242,False
10/27/2025 6:00:00 PM,10/27/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,622.479,False
10/27/2025 7:00:00 PM,10/27/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,683.891,False
10/27/2025 8:00:00 PM,10/27/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,798.024,False
10/27/2025 9:00:00 PM,10/27/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,928.566,False
10/27/2025 10:00:00 PM,10/27/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1013.813,False
10/27/2025 11:00:00 PM,10/27/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1024.315,False
10/28/2025 12:00:00 AM,10/27/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1000.227,False
10/28/2025 1:00:00 AM,10/27/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,957.040,False
10/28/2025 2:00:00 AM,10/27/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,906.106,False
10/28/2025 3:00:00 AM,10/27/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,858.130,False
10/28/2025 4:00:00 AM,10/28/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,804.369,False
10/28/2025 5:00:00 AM,10/28/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,782.335,False
10/28/2025 6:00:00 AM,10/28/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,767.449,False
10/28/2025 7:00:00 AM,10/28/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,765.060,False
10/28/2025 8:00:00 AM,10/28/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,781.576,False
10/28/2025 9:00:00 AM,10/28/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,830.779,False
10/28/2025 10:00:00 AM,10/28/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,921.972,False
10/28/2025 11:00:00 AM,10/28/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,974.371,False
10/28/2025 12:00:00 PM,10/28/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,948.854,False
10/28/2025 1:00:00 PM,10/28/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,901.394,False
10/28/2025 2:00:00 PM,10/28/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,862.438,False
10/28/2025 3:00:00 PM,10/28/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,803.291,False
10/28/2025 4:00:00 PM,10/28/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,874.970,False
10/28/2025 5:00:00 PM,10/28/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,890.937,False
10/28/2025 6:00:00 PM,10/28/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,890.845,False
10/28/2025 7:00:00 PM,10/28/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,906.667,False
10/28/2025 8:00:00 PM,10/28/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,971.683,False
10/28/2025 9:00:00 PM,10/28/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1010.518,False
10/28/2025 10:00:00 PM,10/28/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1064.520,False
10/28/2025 11:00:00 PM,10/28/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1057.405,False
10/29/2025 12:00:00 AM,10/28/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1016.265,False
10/29/2025 1:00:00 AM,10/28/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,973.814,False
10/29/2025 2:00:00 AM,10/28/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,912.350,False
10/29/2025 3:00:00 AM,10/28/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,865.123,False
10/29/2025 4:00:00 AM,10/29/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,807.109,False
10/29/2025 5:00:00 AM,10/29/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,777.618,False
10/29/2025 6:00:00 AM,10/29/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,763.344,False
10/29/2025 7:00:00 AM,10/29/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,758.939,False
10/29/2025 8:00:00 AM,10/29/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,769.933,False
10/29/2025 9:00:00 AM,10/29/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,821.286,False
10/29/2025 10:00:00 AM,10/29/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,910.057,False
10/29/2025 11:00:00 AM,10/29/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,955.587,False
10/29/2025 12:00:00 PM,10/29/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,930.391,False
10/29/2025 1:00:00 PM,10/29/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,903.305,False
10/29/2025 2:00:00 PM,10/29/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,875.494,False
10/29/2025 3:00:00 PM,10/29/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,842.281,False
10/29/2025 4:00:00 PM,10/29/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,822.340,False
10/29/2025 5:00:00 PM,10/29/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,780.209,False
10/29/2025 6:00:00 PM,10/29/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,803.896,False
10/29/2025 7:00:00 PM,10/29/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,885.129,False
10/29/2025 8:00:00 PM,10/29/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,946.857,False
10/29/2025 9:00:00 PM,10/29/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,995.756,False
10/29/2025 10:00:00 PM,10/29/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1043.969,False
10/29/2025 11:00:00 PM,10/29/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1036.540,False
10/30/2025 12:00:00 AM,10/29/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1014.603,False
10/30/2025 1:00:00 AM,10/29/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,962.783,False
10/30/2025 2:00:00 AM,10/29/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,904.902,False
10/30/2025 3:00:00 AM,10/29/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,842.034,False
10/30/2025 4:00:00 AM,10/30/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,798.185,False
10/30/2025 5:00:00 AM,10/30/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,772.673,False
10/30/2025 6:00:00 AM,10/30/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,756.333,False
10/30/2025 7:00:00 AM,10/30/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,748.972,False
10/30/2025 8:00:00 AM,10/30/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,759.917,False
10/30/2025 9:00:00 AM,10/30/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,785.677,False
10/30/2025 10:00:00 AM,10/30/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,878.078,False
10/30/2025 11:00:00 AM,10/30/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,942.388,False
10/30/2025 12:00:00 PM,10/30/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,956.677,False
10/30/2025 1:00:00 PM,10/30/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,957.453,False
10/30/2025 2:00:00 PM,10/30/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,957.459,False
10/30/2025 3:00:00 PM,10/30/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,976.703,False
10/30/2025 4:00:00 PM,10/30/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,941.260,False
10/30/2025 5:00:00 PM,10/30/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,932.120,False
10/30/2025 6:00:00 PM,10/30/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,844.851,False
10/30/2025 7:00:00 PM,10/30/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,832.771,False
10/30/2025 8:00:00 PM,10/30/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,889.362,False
10/30/2025 9:00:00 PM,10/30/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,966.603,False
10/30/2025 10:00:00 PM,10/30/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1030.296,False
10/30/2025 11:00:00 PM,10/30/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1027.121,False
10/31/2025 12:00:00 AM,10/30/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1002.911,False
10/31/2025 1:00:00 AM,10/30/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,945.935,False
10/31/2025 2:00:00 AM,10/30/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,886.461,False
10/31/2025 3:00:00 AM,10/30/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,829.402,False
10/31/2025 4:00:00 AM,10/31/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,776.413,False
10/31/2025 5:00:00 AM,10/31/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,744.160,False
10/31/2025 6:00:00 AM,10/31/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,728.062,False
10/31/2025 7:00:00 AM,10/31/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,724.700,False
10/31/2025 8:00:00 AM,10/31/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,733.012,False
10/31/2025 9:00:00 AM,10/31/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,772.650,False
10/31/2025 10:00:00 AM,10/31/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,858.607,False
10/31/2025 11:00:00 AM,10/31/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,908.234,False
10/31/2025 12:00:00 PM,10/31/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,883.889,False
10/31/2025 1:00:00 PM,10/31/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,779.436,False
10/31/2025 2:00:00 PM,10/31/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,715.670,False
10/31/2025 3:00:00 PM,10/31/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,703.910,False
10/31/2025 4:00:00 PM,10/31/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,628.248,False
10/31/2025 5:00:00 PM,10/31/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,568.882,False
10/31/2025 6:00:00 PM,10/31/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,578.571,False
10/31/2025 7:00:00 PM,10/31/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,663.273,False
10/31/2025 8:00:00 PM,10/31/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,777.326,False
10/31/2025 9:00:00 PM,10/31/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,875.477,False
10/31/2025 10:00:00 PM,10/31/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,935.186,False
10/31/2025 11:00:00 PM,10/31/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,940.494,False
11/1/2025 12:00:00 AM,10/31/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,935.656,False
