value,forecast
0.085,0.052
0.057,0.073
0.087,0.063
0.115,0.057
0.057,0.072
0.049,0.054
0.044,0.046
0.061,0.051
0.069,0.064
0.048,0.059
0.045,0.062
0.051,0.046
0.05,0.052
0.051,0.061
0.052,0.05
0.064,0.061
0.041,0.074
0.053,0.047
0.068,0.053
0.063,0.08
0.047,0.054
0.04,0.045
0.052,0.044
0.077,0.062
0.06,0.066
0.057,0.058
0.057,0.056
0.108,0.064
0.028,0.041
0.078,0.073
0.107,0.061
0.049,0.075
0.038,0.041
0.099,0.049
0.067,0.072
0.066,0.064
0.06,0.05
0.091,0.078
0.049,0.044
0.048,0.048
0.042,0.043
0.056,0.048
0.066,0.057
0.073,0.072
0.078,0.076
0.047,0.06
0.069,0.055
0.081,0.076
0.051,0.062
0.045,0.053
0.095,0.068
0.05,0.067
0.032,0.044
0.057,0.045
0.055,0.065
0.02,0.044
0.089,0.066
0.021,0.044
0.04,0.042
0.046,0.043
0.044,0.053
0.044,0.048
0.041,0.041
0.032,0.041
0.055,0.044
0.094,0.075
0.055,0.066
0.034,0.046
0.052,0.045
0.088,0.073
0.052,0.063
0.047,0.047
0.05,0.05
0.065,0.059
0.05,0.062
0.052,0.053
0.026,0.042
0.046,0.043
0.064,0.051
0.071,0.069
0.063,0.068
0.072,0.068
0.088,0.072
0.055,0.066
0.075,0.065
0.069,0.078
0.064,0.063
0.02,0.05
0.087,0.062
0.06,0.075
0.084,0.068
0.099,0.073
0.081,0.08
0.067,0.062
0.074,0.068
0.053,0.071
0.046,0.049
0.069,0.043
0.077,0.071
0.099,0.075
0.062,0.072
0.051,0.062
0.05,0.05
0.066,0.055
0.038,0.048
0.032,0.049
0.079,0.071
0.03,0.053
0.09,0.08
0.065,0.072
0.05,0.06
0.041,0.049
0.042,0.043
0.039,0.045
0.096,0.048
0.038,0.061
0.054,0.041
0.06,0.061
0.04,0.052
0.05,0.051
0.061,0.044
0.092,0.07
0.067,0.066
0.042,0.064
0.078,0.051
0.076,0.075
0.054,0.065
0.043,0.05
0.051,0.041
0.053,0.054
0.054,0.053
0.067,0.058
0.055,0.054
0.055,0.054
0.082,0.069
0.083,0.08
0.059,0.059
0.064,0.062
0.076,0.069
0.073,0.077
0.057,0.078
0.044,0.045
0.03,0.041
0.049,0.048
0.032,0.044
0.059,0.043
0.084,0.069
0.048,0.053
0.046,0.042
0.056,0.053
0.047,0.051
0.049,0.047
0.058,0.052
0.095,0.07
0.063,0.07
0.054,0.059
0.051,0.053
0.058,0.052
0.056,0.061
0.058,0.055
0.111,0.073
0.034,0.073
0.046,0.042
0.051,0.049
0.04,0.048
0.052,0.042
0.084,0.065
0.067,0.077
0.072,0.067
0.089,0.079
0.08,0.079
0.073,0.076
0.057,0.068
0.038,0.045
0.069,0.042
0.04,0.042
0.056,0.045
0.074,0.067
0.058,0.07
0.052,0.052
0.039,0.047
0.057,0.048
0.075,0.069
0.067,0.07
0.07,0.07
0.061,0.064
0.086,0.07
0.055,0.074
0.067,0.061
0.087,0.078
0.081,0.079
0.063,0.073
0.072,0.067
0.078,0.076
0.071,0.073
0.08,0.074
0.071,0.079
0.038,0.054
0.05,0.046
0.059,0.054
0.048,0.054
0.04,0.046
0.071,0.058
0.083,0.077
0.073,0.08
0.072,0.075
0.048,0.061
0.042,0.043
0.044,0.044
0.082,0.058
0.057,0.073
0.035,0.046
0.049,0.043
0.062,0.058
0.067,0.069
0.089,0.077
0.071,0.074
0.071,0.069
0.075,0.074
0.054,0.066
0.039,0.047
0.036,0.042
0.052,0.042
0.067,0.059
0.071,0.069
0.082,0.075
0.062,0.072
0.064,0.062
0.062,0.063
0.06,0.058
0.063,0.062
0.062,0.061
0.065,0.064
0.07,0.067
0.068,0.072
0.065,0.066
0.065,0.064
0.063,0.063
0.048,0.058
0.036,0.044
0.066,0.046
0.084,0.072
0.026,0.043
0.039,0.043
0.042,0.041
0.045,0.042
0.054,0.051
0.061,0.058
0.061,0.061
0.057,0.058
0.044,0.051
0.052,0.048
0.037,0.047
0.043,0.041
0.043,0.044
0.05,0.045
0.048,0.049
0.052,0.055
0.063,0.063
0.08,0.07
0.08,0.078
0.045,0.075
0.084,0.06
0.081,0.077
0.058,0.066
0.048,0.053
0.062,0.052
0.087,0.061
0.075,0.075
0.085,0.077
0.041,0.055
0.106,0.051
0.043,0.044
0.05,0.05
0.06,0.053
0.058,0.059
0.073,0.063
0.072,0.074
0.085,0.076
0.043,0.043
0.072,0.05
0.017,0.045
0.062,0.078
0.039,0.05
0.051,0.042
0.066,0.059
0.085,0.075
0.063,0.069
0.032,0.053
0.036,0.07
0.051,0.063
0.033,0.042
0.046,0.044
0.036,0.042
0.066,0.055
0.07,0.067
0.072,0.068
0.033,0.059
0.047,0.053
0.026,0.045
0.07,0.07
0.056,0.062
0.064,0.077
0.091,0.08
0.067,0.08
0.066,0.08
0.099,0.075
0.092,0.068
0.104,0.063
0.113,0.07
0.06,0.071
0.034,0.052
0.083,0.07
0.063,0.047
0.078,0.07
0.078,0.079
0.055,0.046
0.06,0.055
0.062,0.063
0.035,0.052
0.052,0.055
0.035,0.05
0.083,0.074
0.07,0.078
0.059,0.062
0.071,0.063
0.079,0.075
0.072,0.078
0.066,0.068
0.062,0.064
0.057,0.061
0.058,0.056
0.07,0.063
0.086,0.076
0.044,0.065
0.034,0.041
0.046,0.043
0.048,0.052
0.052,0.05
0.065,0.059
0.063,0.061
0.084,0.064
0.067,0.08
0.056,0.063
0.041,0.053
0.068,0.052
0.092,0.08
0.159,0.074
0.085,0.065
0.033,0.067
0.046,0.044
0.059,0.049
0.067,0.072
0.054,0.065
0.068,0.058
0.071,0.058
0.055,0.048
0.126,0.06
0.072,0.079
0.071,0.076
0.068,0.072
0.055,0.058
0.059,0.055
0.072,0.064
0.081,0.078
0.063,0.073
0.043,0.055
0.045,0.044
0.037,0.044
0.072,0.059
0.078,0.079
0.068,0.072
0.07,0.065
0.064,0.07
0.057,0.063
0.092,0.069
0.071,0.08
0.054,0.064
0.05,0.049
0.035,0.041
0.059,0.043
0.06,0.062
0.041,0.054
0.101,0.08
0.076,0.074
0.062,0.056
0.044,0.057
0.215,0.065
0.068,0.078
0.034,0.052
0.071,0.046
0.057,0.056
0.065,0.069
0.064,0.063
0.083,0.068
0.016,0.065
0.056,0.077
0.03,0.044
0.049,0.045
0.084,0.054
0.031,0.046
0.053,0.048
0.083,0.063
0.07,0.062
0.033,0.077
0.061,0.059
0.065,0.053
0.026,0.054
0.185,0.074
0.05,0.069
0.035,0.069
0.027,0.054
0.107,0.06
0.151,0.049
0.029,0.07
0.033,0.047
0.031,0.041
0.034,0.063
0.003,0.052
0.189,0.075
0.041,0.061
0.047,0.049
0.082,0.058
0.033,0.078
0.092,0.068
0.043,0.068
0.037,0.042
0.036,0.041
0.041,0.041
0.041,0.041
0.041,0.041
0.145,0.08
0.026,0.071
0.031,0.049
0.035,0.05
0.119,0.041
0.034,0.058
0.042,0.042
0.099,0.052
0.053,0.069
0.045,0.048
0.079,0.067
0.045,0.044
0.036,0.075
0.073,0.072
0.069,0.074
0.021,0.065
0.08,0.056
0.058,0.048
0.092,0.065
0.031,0.08
0.039,0.051
0.236,0.054
0.045,0.042
0.054,0.056
0.062,0.055
0.073,0.073
0.03,0.047
0.13,0.072
0.031,0.043
0.043,0.046
0.094,0.051
0.094,0.066
0.293,0.076
0.046,0.047
0.046,0.046
0.04,0.045
0.131,0.076
0.059,0.048
0.078,0.068
0.064,0.067
0.075,0.073
0.094,0.076
0.059,0.076
0.054,0.052
0.127,0.071
0.038,0.047
0.031,0.042
0.052,0.051
0.05,0.05
0.025,0.065
0.1,0.064
0.033,0.041
0.074,0.062
0.076,0.075
0.031,0.046
0.089,0.079
0.048,0.054
0.099,0.078
0.053,0.06
0.052,0.051
0.067,0.056
0.115,0.061
0.007,0.075
0.077,0.052
0.06,0.067
0.083,0.069
0.079,0.08
0.194,0.076
0.129,0.046
0.123,0.061
0.064,0.061
0.06,0.059
0.029,0.061
0.075,0.079
0.042,0.054
0.128,0.066
0.037,0.069
0.228,0.058
0.063,0.063
0.03,0.042
0.112,0.074
0.069,0.059
0.073,0.069
0.062,0.075
0.132,0.068
0.127,0.068
0.03,0.067
0.078,0.049
0.119,0.08
0.053,0.044
0.059,0.06
0.057,0.08
0.056,0.056
0.055,0.056
0.055,0.055
0.055,0.055
0.056,0.055
0.13,0.078
0.045,0.066
0.052,0.048
0.05,0.067
0.044,0.059
0.048,0.047
0.04,0.046
0.044,0.042
0.047,0.045
0.051,0.049
0.055,0.053
0.058,0.057
0.084,0.042
0.078,0.08
0.076,0.078
0.048,0.071
0.057,0.08
0.059,0.077
0.034,0.052
0.039,0.042
0.073,0.063
0.029,0.066
0.038,0.075
0.042,0.041
0.056,0.055
0.038,0.049
0.096,0.058
0.065,0.062
0.064,0.064
0.064,0.064
0.044,0.057
0.041,0.045
0.107,0.055
0.048,0.041
0.048,0.048
0.049,0.048
0.049,0.049
0.049,0.049
0.049,0.049
0.049,0.049
0.05,0.049
0.078,0.061
0.079,0.079
0.068,0.078
0.067,0.068
0.068,0.068
0.067,0.075
0.059,0.066
0.046,0.056
0.055,0.047
0.083,0.065
0.016,0.079
0.048,0.053
0.094,0.056
0.024,0.059
0.042,0.043
0.028,0.047
0.018,0.041
0.023,0.052
0.063,0.076
0.099,0.078
0.033,0.076
0.079,0.078
0.105,0.062
0.064,0.075
0.048,0.046
0.052,0.049
0.06,0.057
0.243,0.056
0.207,0.059
0.029,0.07
0.183,0.079
0.052,0.063
0.03,0.041
