value,forecast
0.016,0.014
0.013,0.013
0.007,0.009
0.008,0.011
0.011,0.007
0.009,0.009
0.008,0.009
0.01,0.01
0.009,0.011
0.012,0.008
0.008,0.008
0.018,0.011
0.01,0.014
0.008,0.009
0.014,0.011
0.016,0.015
0.025,0.023
0.034,0.03
0.045,0.039
0.014,0.04
0.01,0.014
0.014,0.01
0.017,0.015
0.029,0.025
0.02,0.019
0.034,0.037
0.037,0.035
0.049,0.04
0.029,0.03
0.083,0.04
0.008,0.009
0.006,0.007
0.009,0.006
0.01,0.009
0.01,0.01
0.012,0.011
0.014,0.013
0.015,0.014
0.017,0.016
0.014,0.016
0.051,0.022
0.028,0.037
0.038,0.031
0.043,0.025
0.028,0.031
0.023,0.026
0.011,0.017
0.003,0.01
0.004,0.004
0.004,0.003
0.005,0.004
0.005,0.005
0.004,0.004
0.005,0.004
0.004,0.005
0.004,0.005
0.005,0.005
0.006,0.007
0.006,0.006
0.007,0.006
0.007,0.007
0.005,0.006
0.006,0.005
0.008,0.007
0.006,0.006
0.007,0.006
0.009,0.008
0.009,0.008
0.014,0.01
0.02,0.029
0.019,0.02
0.025,0.024
0.034,0.024
0.037,0.032
0.018,0.031
0.009,0.031
0.011,0.01
0.011,0.01
0.026,0.024
0.011,0.009
0.008,0.008
0.005,0.006
0.008,0.006
0.009,0.008
0.009,0.008
0.007,0.008
0.005,0.006
0.004,0.005
0.006,0.005
0.009,0.007
0.01,0.01
0.01,0.01
0.012,0.012
0.012,0.013
0.015,0.014
0.013,0.014
0.01,0.033
0.02,0.024
0.009,0.014
0.019,0.012
0.014,0.015
0.03,0.021
0.005,0.017
0.006,0.005
0.006,0.006
0.004,0.005
0.003,0.004
0.002,0.001
0.002,0.002
0.001,0.002
0.002,0.002
0.003,0.002
0.003,0.003
0.005,0.004
0.005,0.005
0.009,0.006
0.025,0.017
0.035,0.03
0.037,0.038
0.046,0.031
0.014,0.015
0.014,0.014
0.016,0.015
0.01,0.008
0.012,0.015
0.051,0.028
0.024,0.035
0.006,0.009
0.012,0.006
0.011,0.011
0.011,0.013
0.015,0.01
0.007,0.012
0.01,0.011
0.015,0.012
0.081,0.031
0.033,0.019
0.099,0.037
0.033,0.032
0.038,0.03
0.02,0.029
0.011,0.014
0.011,0.011
0.013,0.011
0.045,0.023
0.01,0.01
0.014,0.012
0.015,0.014
0.016,0.015
0.017,0.016
0.016,0.017
0.032,0.016
0.013,0.028
0.012,0.014
0.019,0.015
0.017,0.018
0.033,0.021
0.012,0.011
0.013,0.013
0.016,0.015
0.014,0.014
0.017,0.015
0.026,0.02
0.036,0.021
0.008,0.032
0.026,0.011
0.048,0.032
0.009,0.016
0.01,0.009
0.019,0.013
0.024,0.028
0.007,0.028
0.026,0.014
0.023,0.027
0.007,0.009
0.007,0.007
0.007,0.006
0.031,0.011
0.005,0.028
0.005,0.004
0.007,0.006
0.004,0.006
0.006,0.005
0.009,0.007
0.012,0.011
0.013,0.01
0.03,0.022
0.052,0.04
0.007,0.021
0.01,0.007
0.012,0.011
0.005,0.01
0.006,0.005
0.005,0.004
0.006,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.005,0.004
0.003,0.003
0.003,0.003
0.004,0.004
0.005,0.005
0.006,0.006
0.007,0.007
0.006,0.007
0.005,0.007
0.006,0.006
0.01,0.009
0.016,0.013
0.045,0.029
0.031,0.034
0.043,0.038
0.039,0.037
0.04,0.04
0.006,0.006
0.011,0.009
0.007,0.026
0.045,0.012
0.034,0.04
0.021,0.03
0.01,0.012
0.003,0.019
0.009,0.006
0.006,0.008
0.006,0.007
0.015,0.008
0.014,0.015
0.006,0.014
0.003,0.004
0.009,0.003
0.023,0.009
0.011,0.011
0.005,0.009
0.006,0.007
0.028,0.023
0.014,0.012
0.008,0.018
0.029,0.023
0.017,0.022
0.006,0.015
0.005,0.006
0.007,0.005
0.005,0.005
0.009,0.006
0.006,0.007
0.006,0.007
0.008,0.007
0.01,0.009
0.01,0.008
0.008,0.009
0.007,0.008
0.015,0.011
0.044,0.037
0.014,0.01
0.013,0.015
0.01,0.01
0.012,0.01
0.012,0.013
0.009,0.01
0.009,0.009
0.007,0.008
0.007,0.007
0.008,0.008
0.009,0.009
0.008,0.009
0.007,0.008
0.006,0.007
0.007,0.007
0.007,0.007
0.006,0.007
0.006,0.006
0.006,0.005
0.007,0.007
0.006,0.006
0.008,0.007
0.008,0.008
0.008,0.008
0.009,0.008
0.008,0.009
0.016,0.008
0.014,0.016
0.014,0.015
0.015,0.015
0.015,0.016
0.013,0.015
0.012,0.013
0.01,0.01
0.009,0.01
0.008,0.01
0.007,0.007
0.008,0.007
0.006,0.007
0.008,0.007
0.006,0.007
0.005,0.005
0.007,0.006
0.005,0.006
0.005,0.005
0.007,0.006
0.006,0.006
0.005,0.006
0.005,0.005
0.004,0.005
0.009,0.004
0.01,0.009
0.012,0.013
0.041,0.032
0.022,0.034
0.025,0.026
0.034,0.026
0.006,0.024
0.012,0.011
0.008,0.012
0.008,0.009
0.017,0.009
0.03,0.03
0.007,0.013
0.012,0.008
0.017,0.013
0.031,0.033
0.013,0.022
0.003,0.008
0.004,0.005
0.004,0.003
0.006,0.005
0.058,0.033
0.02,0.035
0.027,0.035
0.007,0.028
0.009,0.008
0.026,0.01
0.043,0.034
0.003,0.019
0.004,0.003
0.006,0.006
0.007,0.006
0.005,0.007
0.005,0.006
0.007,0.005
0.005,0.006
0.015,0.011
0.014,0.016
0.009,0.013
0.005,0.006
0.003,0.005
0.004,0.005
0.005,0.005
0.009,0.006
0.006,0.007
0.007,0.007
0.008,0.007
0.008,0.008
0.009,0.008
0.01,0.009
0.01,0.011
0.013,0.009
0.01,0.011
0.012,0.012
0.009,0.011
0.012,0.011
0.026,0.022
0.008,0.013
0.01,0.01
0.01,0.01
0.012,0.011
0.012,0.012
0.012,0.01
0.044,0.022
0.034,0.034
0.011,0.02
0.007,0.009
0.026,0.009
0.006,0.009
0.003,0.002
0.003,0.003
0.004,0.004
0.005,0.005
0.006,0.005
0.007,0.006
0.008,0.007
0.008,0.008
0.009,0.009
0.01,0.01
0.023,0.013
0.024,0.023
0.024,0.024
0.025,0.024
0.026,0.026
0.013,0.026
0.011,0.012
0.013,0.011
0.011,0.012
0.012,0.012
0.013,0.013
0.026,0.033
0.016,0.02
0.019,0.017
0.028,0.022
0.026,0.024
0.028,0.027
0.015,0.023
0.013,0.015
0.011,0.012
0.012,0.014
0.009,0.01
0.005,0.008
0.003,0.003
0.003,0.003
0.004,0.003
0.004,0.004
0.005,0.004
0.004,0.005
0.001,0.003
0.001,0.001
0.005,0.001
0.005,0.005
0.006,0.006
0.007,0.006
0.008,0.007
0.011,0.008
0.022,0.013
0.027,0.022
0.025,0.028
0.039,0.027
0.006,0.031
0.006,0.011
0.006,0.008
0.012,0.008
0.051,0.038
0.016,0.009
0.007,0.017
0.013,0.011
0.015,0.016
0.112,0.032
0.076,0.039
0.022,0.016
0.013,0.011
0.019,0.026
0.015,0.014
0.052,0.025
0.111,0.037
0.068,0.035
0.023,0.023
0.025,0.024
0.024,0.023
0.024,0.024
0.024,0.024
0.023,0.024
0.022,0.022
0.022,0.022
0.022,0.022
0.02,0.021
0.018,0.019
0.02,0.019
0.02,0.02
0.021,0.02
0.02,0.02
0.016,0.02
0.017,0.018
0.017,0.018
0.018,0.018
0.015,0.017
0.017,0.017
0.018,0.018
0.016,0.017
0.012,0.013
0.014,0.013
0.013,0.014
0.021,0.012
0.022,0.022
0.021,0.022
0.022,0.021
0.024,0.023
0.015,0.03
0.017,0.025
0.051,0.037
0.018,0.023
0.017,0.022
0.018,0.017
0.015,0.017
0.02,0.016
0.028,0.02
0.032,0.03
0.021,0.032
0.027,0.026
0.031,0.031
0.033,0.033
0.052,0.035
0.063,0.039
0.028,0.021
0.016,0.036
0.025,0.037
0.026,0.035
0.07,0.039
0.013,0.012
0.014,0.013
0.035,0.026
0.01,0.023
0.025,0.017
0.033,0.035
0.026,0.027
0.025,0.026
0.038,0.033
0.037,0.037
0.037,0.037
0.038,0.038
0.033,0.034
0.014,0.023
0.007,0.01
0.004,0.005
0.004,0.005
0.004,0.004
0.005,0.004
0.006,0.005
0.007,0.007
0.01,0.008
0.009,0.009
0.006,0.01
0.005,0.008
0.009,0.009
0.014,0.011
0.01,0.015
0.005,0.008
0.009,0.012
0.009,0.009
0.016,0.011
0.01,0.024
0.017,0.013
0.011,0.014
0.016,0.013
0.009,0.029
0.009,0.016
0.024,0.028
0.029,0.032
0.06,0.016
0.015,0.038
0.002,0.006
0.002,0.002
0.003,0.002
0.004,0.003
0.005,0.004
0.006,0.006
0.008,0.007
0.009,0.008
0.01,0.009
0.011,0.011
0.013,0.012
0.013,0.015
0.018,0.018
0.077,0.018
0.025,0.032
0.043,0.037
0.018,0.025
0.048,0.038
0.008,0.028
0.003,0.006
0.003,0.002
0.003,0.003
0.004,0.004
0.005,0.005
0.006,0.006
0.007,0.007
0.008,0.008
0.008,0.008
0.012,0.01
0.037,0.024
0.015,0.028
0.007,0.01
0.008,0.007
0.009,0.009
0.013,0.009
0.009,0.01
0.006,0.006
0.007,0.007
0.01,0.009
0.017,0.014
0.07,0.025
0.027,0.026
0.027,0.028
0.029,0.029
0.03,0.03
0.031,0.031
0.032,0.032
0.033,0.033
0.035,0.034
0.025,0.038
0.019,0.019
0.019,0.018
0.06,0.022
0.011,0.01
0.021,0.015
0.013,0.012
0.013,0.013
0.015,0.014
0.016,0.016
0.065,0.034
0.013,0.024
0.038,0.037
0.03,0.035
0.009,0.022
0.005,0.008
0.005,0.007
0.004,0.006
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.003,0.003
0.003,0.003
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.005,0.001
0.005,0.005
0.005,0.005
0.006,0.006
0.006,0.006
0.007,0.006
0.006,0.006
0.005,0.005
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.007
0.007,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.007,0.007
0.003,0.005
0.007,0.005
0.006,0.006
0.013,0.012
0.003,0.005
0.003,0.004
0.001,0.001
0.008,0.001
0.004,0.007
0.003,0.004
0.004,0.003
0.005,0.005
0.006,0.005
0.007,0.007
0.006,0.006
0.004,0.005
0.006,0.006
0.008,0.006
0.012,0.009
0.008,0.009
0.007,0.007
0.009,0.007
0.006,0.008
0.005,0.005
0.006,0.005
0.007,0.007
0.008,0.007
0.009,0.008
0.014,0.014
0.01,0.013
0.019,0.017
0.018,0.018
0.027,0.026
0.007,0.021
0.008,0.009
0.008,0.008
0.014,0.01
0.017,0.017
0.009,0.008
0.007,0.008
0.005,0.006
0.004,0.005
0.005,0.004
0.005,0.005
0.003,0.003
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.008,0.002
0.008,0.008
0.008,0.008
0.009,0.009
0.008,0.009
0.011,0.009
0.016,0.012
0.023,0.02
0.044,0.035
0.014,0.03
0.014,0.019
0.004,0.008
0.005,0.005
0.01,0.005
0.005,0.009
0.004,0.003
0.003,0.003
0.002,0.002
0.003,0.002
0.002,0.002
0.003,0.003
0.003,0.003
0.004,0.004
0.004,0.004
0.005,0.005
0.006,0.005
0.006,0.006
0.006,0.006
0.007,0.006
0.007,0.007
0.007,0.008
0.006,0.007
0.007,0.006
0.007,0.007
0.031,0.018
0.03,0.03
0.023,0.027
0.018,0.021
0.044,0.026
0.015,0.035
0.013,0.019
0.026,0.017
0.014,0.034
0.057,0.025
0.01,0.033
0.012,0.01
0.013,0.012
0.014,0.013
0.013,0.014
0.009,0.01
0.015,0.013
0.007,0.012
0.008,0.006
0.007,0.006
0.01,0.007
0.004,0.008
0.006,0.005
0.007,0.007
0.008,0.006
0.007,0.007
0.006,0.007
0.009,0.009
0.031,0.015
0.018,0.029
0.044,0.025
0.019,0.033
0.021,0.022
0.041,0.028
0.026,0.03
0.019,0.023
0.017,0.017
0.014,0.03
0.015,0.015
0.014,0.014
0.027,0.014
0.033,0.03
0.03,0.029
0.059,0.035
0.024,0.038
0.028,0.027
0.03,0.03
0.033,0.031
0.033,0.034
0.018,0.015
0.016,0.015
0.015,0.016
0.015,0.015
0.016,0.016
0.017,0.017
0.014,0.015
0.018,0.015
0.012,0.021
0.013,0.011
0.014,0.013
0.013,0.013
0.015,0.014
0.039,0.03
0.027,0.026
0.028,0.027
0.027,0.028
0.029,0.029
0.029,0.029
0.028,0.029
0.029,0.028
0.033,0.029
0.03,0.031
0.026,0.027
0.024,0.026
0.024,0.024
0.025,0.024
0.016,0.029
0.02,0.018
0.04,0.035
0.039,0.04
0.024,0.032
0.017,0.015
0.015,0.019
0.02,0.016
0.091,0.037
0.021,0.016
0.02,0.022
0.004,0.013
0.003,0.004
0.003,0.003
0.003,0.003
0.002,0.003
0.006,0.003
0.006,0.006
0.007,0.003
0.008,0.007
0.006,0.008
0.008,0.007
0.005,0.005
0.007,0.006
0.004,0.005
0.005,0.004
0.004,0.004
0.004,0.004
0.008,0.007
0.007,0.007
0.006,0.007
0.008,0.007
0.014,0.011
0.036,0.02
0.013,0.04
0.018,0.015
0.081,0.038
0.014,0.028
0.022,0.015
0.018,0.017
0.017,0.018
0.009,0.01
0.016,0.015
0.004,0.009
0.003,0.003
0.001,0.002
0.002,0.002
0.002,0.002
0.003,0.002
0.003,0.003
0.003,0.003
0.004,0.003
0.004,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.004,0.005
0.005,0.005
0.008,0.007
0.007,0.007
0.004,0.005
0.006,0.003
0.006,0.004
0.01,0.007
0.008,0.01
0.002,0.004
0.003,0.003
0.003,0.003
0.004,0.004
0.005,0.004
0.006,0.005
0.016,0.009
0.018,0.016
0.018,0.018
0.018,0.018
0.019,0.018
0.019,0.019
0.02,0.019
0.02,0.02
0.021,0.021
0.023,0.022
0.023,0.031
0.016,0.019
0.015,0.016
0.026,0.021
0.012,0.02
0.005,0.01
0.004,0.004
0.004,0.004
0.004,0.003
0.005,0.005
0.005,0.005
0.004,0.006
0.006,0.005
0.009,0.006
0.008,0.011
0.004,0.007
0.002,0.003
0.003,0.002
0.001,0.004
0.001,0.002
0.005,0.001
0.006,0.006
0.006,0.006
0.007,0.007
0.008,0.007
0.006,0.007
0.002,0.004
0.002,0.002
0.002,0.002
0.002,0.003
0.004,0.003
0.003,0.003
0.003,0.003
0.005,0.004
0.005,0.005
0.005,0.006
0.011,0.009
0.019,0.017
0.024,0.023
0.014,0.021
0.004,0.009
0.005,0.005
0.003,0.004
0.001,0.001
0.005,0.001
0.007,0.006
0.007,0.007
0.009,0.008
0.014,0.011
0.012,0.014
0.014,0.011
0.021,0.012
0.009,0.014
0.005,0.007
0.004,0.004
0.003,0.004
0.003,0.003
0.005,0.004
0.004,0.005
0.008,0.006
0.009,0.007
0.005,0.008
0.007,0.006
0.005,0.006
0.005,0.005
0.004,0.005
0.007,0.006
0.011,0.009
0.024,0.015
0.045,0.034
0.028,0.039
0.047,0.029
0.024,0.031
0.026,0.025
0.015,0.021
0.017,0.017
0.016,0.016
0.019,0.018
0.019,0.019
0.019,0.018
0.019,0.019
0.034,0.022
0.02,0.018
0.022,0.021
0.013,0.019
0.016,0.014
0.006,0.009
0.006,0.007
0.012,0.009
0.036,0.017
0.004,0.007
0.007,0.004
0.011,0.008
0.05,0.019
0.018,0.017
0.019,0.018
0.126,0.033
0.034,0.037
0.036,0.035
0.034,0.035
0.02,0.018
0.049,0.027
0.029,0.025
0.022,0.038
0.027,0.029
0.039,0.039
0.028,0.026
0.032,0.032
0.033,0.032
0.033,0.036
0.022,0.024
0.086,0.032
0.021,0.035
0.03,0.022
0.028,0.027
0.09,0.04
0.019,0.016
0.02,0.03
0.008,0.011
0.004,0.007
0.003,0.003
0.004,0.005
0.004,0.004
0.005,0.004
0.007,0.006
0.009,0.008
0.007,0.01
0.012,0.008
0.013,0.014
0.014,0.014
0.002,0.008
0.004,0.003
0.005,0.004
0.004,0.005
0.004,0.004
0.008,0.005
0.014,0.009
0.019,0.015
0.043,0.027
0.018,0.025
0.019,0.014
0.022,0.021
0.02,0.017
0.022,0.021
0.012,0.016
0.013,0.017
0.019,0.019
0.018,0.018
0.019,0.019
0.019,0.02
0.019,0.019
0.004,0.004
0.003,0.003
0.002,0.003
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.03,0.005
0.028,0.024
0.016,0.02
0.019,0.018
0.008,0.015
0.004,0.005
0.007,0.005
0.011,0.008
0.024,0.017
0.04,0.032
0.284,0.034
0.022,0.024
0.032,0.026
0.086,0.026
0.024,0.022
0.019,0.02
0.018,0.018
0.015,0.017
0.023,0.019
0.022,0.022
0.022,0.02
0.024,0.022
0.021,0.024
0.021,0.022
0.021,0.021
0.025,0.022
0.022,0.023
0.026,0.023
0.026,0.027
0.029,0.027
0.027,0.027
0.025,0.034
0.017,0.018
0.005,0.009
0.006,0.006
0.007,0.007
0.004,0.005
0.009,0.006
0.022,0.014
0.045,0.032
0.025,0.036
0.004,0.014
0.004,0.004
0.003,0.004
0.015,0.009
0.022,0.018
0.033,0.026
0.036,0.04
0.037,0.036
0.029,0.034
0.023,0.026
0.014,0.017
0.008,0.012
0.005,0.006
0.012,0.01
0.011,0.012
0.01,0.011
0.007,0.008
0.007,0.007
0.008,0.008
0.011,0.009
0.009,0.008
0.01,0.01
0.007,0.01
0.004,0.005
0.004,0.002
0.007,0.005
0.003,0.006
0.007,0.006
0.007,0.007
0.003,0.005
0.002,0.003
0.003,0.002
0.004,0.004
0.005,0.004
0.005,0.006
0.007,0.007
0.012,0.01
0.024,0.011
0.029,0.026
0.009,0.022
0.004,0.005
0.003,0.003
0.004,0.003
0.004,0.003
0.002,0.003
0.003,0.002
0.004,0.004
0.004,0.004
0.005,0.003
0.009,0.008
0.011,0.007
0.011,0.009
0.008,0.011
0.01,0.012
0.013,0.012
0.008,0.01
0.008,0.007
0.01,0.008
0.006,0.009
0.007,0.007
0.006,0.006
0.008,0.007
0.005,0.007
0.006,0.006
0.007,0.008
0.005,0.007
0.005,0.005
0.005,0.005
0.003,0.004
0.003,0.003
0.003,0.003
0.003,0.003
0.005,0.003
0.005,0.005
0.005,0.005
0.005,0.005
0.006,0.005
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.008,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.009,0.008
0.009,0.009
0.009,0.008
0.013,0.01
0.015,0.018
0.016,0.016
0.015,0.015
0.015,0.015
0.023,0.015
0.024,0.023
0.015,0.015
0.016,0.016
0.017,0.017
0.019,0.018
0.018,0.018
0.02,0.019
0.022,0.021
0.024,0.024
0.025,0.024
0.026,0.025
0.028,0.026
0.013,0.031
0.024,0.027
0.015,0.024
0.075,0.036
0.025,0.025
0.024,0.024
0.026,0.025
0.025,0.027
0.026,0.026
0.027,0.026
0.028,0.027
0.032,0.023
0.027,0.032
0.021,0.019
0.019,0.022
0.02,0.031
0.025,0.028
0.022,0.024
0.022,0.023
0.025,0.021
0.05,0.038
0.041,0.038
0.014,0.027
0.014,0.016
0.009,0.012
0.015,0.01
0.003,0.01
0.005,0.004
0.009,0.007
0.011,0.01
0.008,0.011
0.01,0.01
0.007,0.01
0.007,0.007
0.006,0.008
0.009,0.006
0.009,0.008
0.015,0.014
0.027,0.017
0.014,0.012
0.023,0.02
0.018,0.038
0.012,0.022
0.014,0.012
0.01,0.01
0.01,0.009
0.015,0.013
0.004,0.01
0.008,0.006
0.013,0.012
0.012,0.016
0.011,0.011
0.011,0.009
0.038,0.017
0.006,0.023
0.002,0.003
0.004,0.002
0.004,0.005
0.006,0.005
0.006,0.007
0.053,0.024
0.014,0.015
0.01,0.013
0.008,0.008
0.012,0.009
0.009,0.012
0.011,0.011
0.014,0.013
0.015,0.014
0.04,0.02
0.036,0.038
0.049,0.04
0.015,0.024
0.006,0.01
0.006,0.006
0.006,0.005
0.005,0.005
0.004,0.005
0.006,0.004
0.009,0.009
0.027,0.016
0.025,0.026
0.012,0.019
0.017,0.014
0.01,0.015
0.008,0.007
0.012,0.011
0.025,0.014
0.031,0.037
0.004,0.016
0.002,0.003
0.003,0.003
0.003,0.002
0.001,0.002
0.002,0.001
0.003,0.003
0.004,0.003
0.004,0.004
0.005,0.004
0.005,0.005
0.006,0.005
0.006,0.006
0.007,0.006
0.004,0.006
0.005,0.005
0.004,0.005
0.005,0.006
0.003,0.005
0.004,0.003
0.004,0.004
0.005,0.005
0.006,0.005
0.006,0.006
0.007,0.006
0.007,0.007
0.015,0.009
0.032,0.023
0.039,0.035
0.037,0.037
0.029,0.028
0.025,0.028
0.011,0.017
0.014,0.015
0.029,0.021
0.058,0.039
0.038,0.023
0.015,0.014
0.016,0.015
0.017,0.017
0.026,0.019
0.029,0.03
0.033,0.037
0.01,0.021
0.016,0.015
0.015,0.014
0.02,0.017
0.009,0.017
0.015,0.011
0.012,0.017
0.005,0.008
0.006,0.008
0.005,0.005
0.006,0.006
0.003,0.004
0.005,0.004
0.022,0.012
0.015,0.03
0.027,0.025
0.026,0.039
0.013,0.02
0.011,0.011
0.013,0.011
0.008,0.01
0.005,0.007
0.003,0.005
0.004,0.004
0.005,0.004
0.005,0.005
0.007,0.006
0.008,0.007
0.009,0.007
0.005,0.007
0.004,0.003
0.004,0.004
0.006,0.005
0.007,0.007
0.012,0.008
0.031,0.029
0.008,0.02
0.002,0.007
0.005,0.004
0.007,0.004
0.036,0.015
0.01,0.027
0.01,0.008
0.012,0.01
0.029,0.022
0.014,0.021
0.037,0.022
0.016,0.031
0.015,0.01
0.051,0.033
0.012,0.038
0.006,0.005
0.007,0.007
0.022,0.014
0.009,0.018
0.004,0.006
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.006,0.002
0.006,0.006
0.007,0.007
0.008,0.007
0.008,0.008
0.009,0.009
0.008,0.009
0.018,0.009
0.012,0.014
0.012,0.011
0.014,0.011
0.002,0.008
0.004,0.005
0.008,0.005
0.016,0.012
0.015,0.016
0.016,0.019
0.012,0.017
0.015,0.011
0.065,0.022
0.012,0.036
0.007,0.006
0.018,0.012
0.075,0.024
0.01,0.01
0.01,0.01
0.009,0.01
0.011,0.009
0.01,0.01
0.01,0.011
0.01,0.01
0.018,0.01
0.048,0.021
0.023,0.034
0.017,0.02
0.005,0.009
0.004,0.004
0.005,0.004
0.005,0.005
0.006,0.006
0.004,0.005
0.003,0.005
0.003,0.003
0.006,0.004
0.005,0.006
0.004,0.005
0.002,0.003
0.002,0.002
0.003,0.002
0.003,0.003
0.002,0.003
0.002,0.003
0.003,0.002
0.007,0.001
0.007,0.006
0.008,0.007
0.011,0.009
0.014,0.011
0.005,0.02
0.006,0.005
0.01,0.007
0.018,0.013
0.061,0.035
0.022,0.033
0.015,0.021
0.02,0.016
0.03,0.028
0.014,0.018
0.009,0.013
0.013,0.006
0.026,0.021
0.029,0.033
0.056,0.04
0.05,0.031
0.03,0.036
0.026,0.023
0.037,0.031
0.038,0.038
0.033,0.033
0.016,0.025
0.003,0.009
0.005,0.005
0.007,0.005
0.004,0.006
0.004,0.003
0.003,0.003
0.002,0.002
0.003,0.003
0.003,0.003
0.004,0.003
0.004,0.004
0.005,0.004
0.005,0.005
0.006,0.005
0.005,0.006
0.005,0.005
0.003,0.005
0.004,0.004
0.005,0.005
0.006,0.006
0.007,0.006
0.007,0.006
0.011,0.008
0.025,0.018
0.023,0.025
0.017,0.023
0.007,0.009
0.023,0.016
0.023,0.025
0.006,0.015
0.006,0.008
0.005,0.007
0.005,0.005
0.007,0.006
0.015,0.009
0.021,0.021
0.024,0.024
0.006,0.016
0.004,0.003
0.005,0.004
0.007,0.006
0.008,0.007
0.01,0.009
0.011,0.01
0.012,0.011
0.011,0.012
0.031,0.016
0.034,0.036
0.029,0.032
0.02,0.029
0.015,0.016
0.019,0.019
0.016,0.017
0.017,0.014
0.016,0.018
0.015,0.015
0.008,0.011
0.012,0.011
0.011,0.013
0.011,0.01
0.006,0.01
0.006,0.006
0.004,0.006
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.003,0.003
0.003,0.004
0.003,0.003
0.003,0.003
0.003,0.003
0.009,0.003
0.009,0.009
0.01,0.01
0.01,0.01
0.011,0.011
0.011,0.011
0.012,0.011
0.011,0.011
0.017,0.012
0.028,0.021
0.042,0.032
0.035,0.036
0.036,0.032
0.027,0.03
0.047,0.029
0.034,0.026
0.111,0.04
0.029,0.038
0.017,0.028
0.03,0.03
0.017,0.018
0.022,0.018
0.017,0.013
0.017,0.016
0.02,0.018
0.036,0.04
0.156,0.04
0.027,0.03
0.015,0.021
0.012,0.013
0.016,0.012
0.023,0.02
0.033,0.027
0.033,0.036
0.037,0.037
0.026,0.033
0.031,0.026
0.023,0.029
0.017,0.023
0.015,0.018
0.009,0.011
0.017,0.017
0.016,0.013
0.007,0.012
0.011,0.009
0.013,0.01
0.005,0.014
0.007,0.006
0.006,0.008
0.008,0.008
0.013,0.009
0.02,0.014
0.011,0.016
0.009,0.01
0.013,0.009
0.019,0.017
0.016,0.017
0.024,0.019
0.041,0.033
0.023,0.02
0.011,0.018
0.009,0.008
0.008,0.009
0.005,0.005
0.005,0.006
0.014,0.009
0.021,0.017
0.031,0.027
0.013,0.022
0.009,0.01
0.008,0.008
0.005,0.007
0.005,0.005
0.004,0.004
0.005,0.005
0.009,0.006
0.007,0.006
0.025,0.016
0.058,0.032
0.037,0.034
0.037,0.039
0.028,0.031
0.012,0.03
0.013,0.012
0.014,0.014
0.014,0.015
0.015,0.015
0.016,0.015
0.018,0.017
0.044,0.022
0.027,0.034
0.021,0.025
0.013,0.017
0.021,0.014
0.031,0.025
0.048,0.038
0.035,0.034
0.044,0.038
0.026,0.035
0.018,0.022
0.016,0.017
0.013,0.015
0.013,0.013
0.012,0.013
0.011,0.011
0.011,0.011
0.01,0.01
0.009,0.01
0.011,0.009
0.013,0.012
0.008,0.01
0.007,0.008
0.005,0.006
0.005,0.005
0.005,0.005
0.006,0.006
0.009,0.008
0.01,0.01
0.008,0.009
0.012,0.011
0.012,0.011
0.006,0.009
0.005,0.005
0.005,0.005
0.004,0.004
0.008,0.004
0.009,0.009
0.009,0.009
0.005,0.007
0.005,0.005
0.006,0.005
0.006,0.006
0.007,0.007
0.008,0.007
0.008,0.008
0.008,0.008
0.009,0.008
0.009,0.009
0.009,0.009
0.009,0.009
0.01,0.01
0.01,0.01
0.006,0.009
0.006,0.007
0.009,0.007
0.008,0.009
0.008,0.008
0.01,0.01
0.013,0.01
0.013,0.01
0.013,0.012
0.014,0.015
0.02,0.018
0.015,0.017
0.017,0.015
0.022,0.02
0.016,0.018
0.016,0.018
0.017,0.015
0.038,0.026
0.014,0.038
0.022,0.017
0.016,0.019
0.018,0.014
0.011,0.019
0.01,0.007
0.014,0.013
0.018,0.016
